UFP rating,Year of Project,Count Approach,Functional Size,Adjusted Function Points,Value Adjustment Factor,Normalised Work Effort Level 1,Normalised Work Effort,Summary Work Effort,Normalised Level 1 PDR (ufp),Normalised PDR (ufp),Pre 2002 PDR (afp),Defect Density,Speed of Delivery,Project Elapsed Time,Effort Unphased,Total Defects Delivered,Development Type,Architecture,Client Server?,Functional Sizing Technique,FP Standards All,Development Platform,Language Type,CASE Tool Used,Used Methodology,How Methodology Acquired,Resource Level,Max Team Size,Input count
UFP_rating_B,2004,Count_Approach_IFPUG,492,492,123456789.0,4158,4158,4158,8.5,8.5,8.5,18.3,5.6,11.0,4158,9,Development_Type_Enhancement,Architecture_Client server,Client_Server_Yes,Functional_Sizing_Technique_Wholly manual,FP_Standards_All_COSMIC,Development_Platform_PC,4GL,No,Used_Methodology_Yes,How_Methodology_Acquired_Combined Developed/Purchased,1,8.0,114.0
UFP_rating_A,1998,Count_Approach_IFPUG,54,58,1.07,327,363,327,6.1,6.7,5.6,55.6,3.6,3.0,276,3,Development_Type_Enhancement,Architecture_Stand alone,Client_Server_No,Functional_Sizing_Technique_Wholly manual,FP_Standards_All_COSMIC,Development_Platform_MF,3GL,Yes,Used_Methodology_Yes,How_Methodology_Acquired_Developed Inhouse,1,5.0,123456789.0
UFP_rating_B,2004,Count_Approach_IFPUG,71,71,123456789.0,206,232,232,2.9,3.3,3.3,0.0,8.9,1.6,123456789,0,Development_Type_New Development,Architecture_Multi-tier,Client_Server_Yes,Functional_Sizing_Technique_Other,FP_Standards_All_COSMIC,Development_Platform_PC,4GL,Yes,Used_Methodology_Yes,How_Methodology_Acquired_Combined Developed/Purchased,4,5.0,123456789.0
UFP_rating_B,2005,Count_Approach_IFPUG,451,451,123456789.0,15098,15098,12531,33.5,33.5,27.8,0.0,123456789.0,123456789.0,123456789,0,Development_Type_New Development,Architecture_Multi-tier,Client_Server_Yes,Functional_Sizing_Technique_Other,FP_Standards_All_COSMIC,Development_Platform_PC,1GL,Yes,Used_Methodology_Yes,How_Methodology_Acquired_Combined Developed/Purchased,4,123456789.0,123456789.0
UFP_rating_B,2004,Count_Approach_IFPUG,490,490,1.0,2192,2192,2192,4.5,4.5,4.5,4.1,7.8,9.0,0,2,Development_Type_Enhancement,Architecture_Multi-tier,Client_Server_Yes,Functional_Sizing_Technique_Wholly manual,FP_Standards_All_COSMIC,Development_Platform_Multi,3GL,No,Used_Methodology_Yes,How_Methodology_Acquired_Developed Inhouse,1,7.0,48.0
UFP_rating_A,1995,Count_Approach_IFPUG,454,499,1.1,2310,2310,2310,5.1,5.1,4.6,0.0,123456789.0,10.0,2310,0,Development_Type_Enhancement,Architecture_Stand alone,Client_Server_No,Functional_Sizing_Technique_Supported by a tool,FP_Standards_All_COSMIC,Development_Platform_MF,4GL,No,Used_Methodology_No,How_Methodology_Acquired_Combined Developed/Purchased,1,123456789.0,262.0
UFP_rating_A,1999,Count_Approach_IFPUG,419,453,1.08,73,3876,3876,0.2,9.3,8.6,0.0,7.5,4.0,73,0,Development_Type_Enhancement,Architecture_Stand alone,Client_Server_Yes,Functional_Sizing_Technique_Other,FP_Standards_All_COSMIC,Development_Platform_MF,3GL,Yes,Used_Methodology_Yes,How_Methodology_Acquired_Combined Developed/Purchased,4,14.0,123456789.0
UFP_rating_A,2000,Count_Approach_IFPUG,61,59,0.97,219,1319,1319,3.6,21.6,22.4,0.0,3.4,3.0,219,0,Development_Type_Enhancement,Architecture_Stand alone,Client_Server_Yes,Functional_Sizing_Technique_Other,FP_Standards_All_COSMIC,Development_Platform_MF,3GL,Yes,Used_Methodology_Yes,How_Methodology_Acquired_Combined Developed/Purchased,4,6.0,123456789.0
UFP_rating_B,2005,Count_Approach_IFPUG,638,638,123456789.0,4023,4627,4627,6.3,7.3,7.3,0.0,1.7,34.0,123456789,0,Development_Type_New Development,Architecture_Multi-tier,Client_Server_Yes,Functional_Sizing_Technique_Other,FP_Standards_All_COSMIC,Development_Platform_PC,3GL,Yes,Used_Methodology_Yes,How_Methodology_Acquired_Combined Developed/Purchased,4,11.0,123456789.0
UFP_rating_D,2009,Count_Approach_COSMIC,3,3,123456789.0,24,24,24,8.0,8.0,8.0,0.0,12.0,0.25,24,0,Development_Type_Enhancement,Architecture_Stand alone,Client_Server_Yes,Functional_Sizing_Technique_Other,FP_Standards_All_IFPUG,Development_Platform_MF,3GL,Yes,Used_Methodology_Yes,How_Methodology_Acquired_Combined Developed/Purchased,1,1.0,123456789.0
UFP_rating_B,1994,Count_Approach_IFPUG,418,123456789,123456789.0,1058,1058,1058,2.5,2.5,123456789.0,19.1,34.8,6.0,1058,8,Development_Type_New Development,Architecture_Stand alone,Client_Server_Yes,Functional_Sizing_Technique_Wholly manual,FP_Standards_All_COSMIC,Development_Platform_MR,4GL,Yes,Used_Methodology_Yes,How_Methodology_Acquired_Combined Developed/Purchased,1,2.0,123456789.0
UFP_rating_A,1999,Count_Approach_IFPUG,813,878,1.08,7654,7654,6200,9.4,9.4,7.1,12.3,10.2,10.0,0,10,Development_Type_New Development,Architecture_Client server,Client_Server_Yes,Functional_Sizing_Technique_Other,FP_Standards_All_Other,Development_Platform_PC,4GL,Yes,Used_Methodology_Yes,How_Methodology_Acquired_Developed Inhouse,1,8.0,70.0
UFP_rating_B,1994,Count_Approach_OTHER,619,619,123456789.0,541,541,449,0.9,0.9,0.7,0.0,123456789.0,2.0,0,0,Development_Type_New Development,Architecture_Stand alone,Client_Server_Yes,Functional_Sizing_Technique_Supported by a tool,FP_Standards_All_IFPUG,Development_Platform_MF,1GL,Yes,Used_Methodology_No,How_Methodology_Acquired_Combined Developed/Purchased,1,123456789.0,0.0
UFP_rating_A,1994,Count_Approach_IFPUG,13,11,0.84,97,97,97,7.5,7.5,8.8,0.0,6.5,1.0,0,0,Development_Type_Enhancement,Architecture_Stand alone,Client_Server_Yes,Functional_Sizing_Technique_Wholly manual,FP_Standards_All_IFPUG,Development_Platform_MF,3GL,No,Used_Methodology_Yes,How_Methodology_Acquired_Combined Developed/Purchased,1,2.0,4.0
UFP_rating_A,2007,Count_Approach_IFPUG,315,315,1.0,1206,1206,1206,3.8,3.8,3.8,9.5,5.6,8.0,1206,3,Development_Type_Enhancement,Architecture_Stand alone,Client_Server_No,Functional_Sizing_Technique_Wholly manual,FP_Standards_All_COSMIC,Development_Platform_MF,3GL,Yes,Used_Methodology_Yes,How_Methodology_Acquired_Combined Developed/Purchased,1,7.0,120.0
UFP_rating_A,2000,Count_Approach_IFPUG,210,166,0.79,272,4733,3881,1.3,22.5,23.4,0.0,3.5,5.0,272,0,Development_Type_Enhancement,Architecture_Stand alone,Client_Server_Yes,Functional_Sizing_Technique_Other,FP_Standards_All_COSMIC,Development_Platform_MF,3GL,Yes,Used_Methodology_Yes,How_Methodology_Acquired_Combined Developed/Purchased,4,12.0,123456789.0
UFP_rating_A,1996,Count_Approach_NESMA,111,97,0.87,703,703,654,6.3,6.3,6.7,27.0,13.9,4.0,0,3,Development_Type_Enhancement,Architecture_Stand alone,Client_Server_Yes,Functional_Sizing_Technique_Supported by a tool,FP_Standards_All_IFPUG,Development_Platform_MR,3GL,No,Used_Methodology_Yes,How_Methodology_Acquired_Combined Developed/Purchased,1,2.0,25.0
UFP_rating_B,2000,Count_Approach_NESMA,130,130,123456789.0,3782,5909,3782,29.1,45.5,29.1,7.7,123456789.0,4.0,3782,1,Development_Type_New Development,Architecture_Stand alone,Client_Server_No,Functional_Sizing_Technique_Other,FP_Standards_All_IFPUG,Development_Platform_PC,4GL,Yes,Used_Methodology_Yes,How_Methodology_Acquired_Combined Developed/Purchased,1,123456789.0,123456789.0
UFP_rating_B,2004,Count_Approach_IFPUG,52,52,123456789.0,317,317,317,6.1,6.1,6.1,57.7,123456789.0,2.0,317,3,Development_Type_Enhancement,Architecture_Multi-tier,Client_Server_Yes,Functional_Sizing_Technique_Other,FP_Standards_All_COSMIC,Development_Platform_Multi,3GL,Yes,Used_Methodology_Yes,How_Methodology_Acquired_Traditional,1,123456789.0,123456789.0
UFP_rating_A,1998,Count_Approach_IFPUG,4326,4932,1.14,93049,138883,138883,21.5,32.1,28.2,98.9,123456789.0,22.0,0,428,Development_Type_New Development,Architecture_Client server,Client_Server_Yes,Functional_Sizing_Technique_Other,FP_Standards_All_Other,Development_Platform_MF,3GL,Yes,Used_Methodology_Yes,How_Methodology_Acquired_Developed Inhouse,4,123456789.0,1935.0
UFP_rating_B,2004,Count_Approach_IFPUG,4104,4104,123456789.0,9150,14103,14103,2.2,3.4,3.4,0.0,123456789.0,123456789.0,123456789,0,Development_Type_New Development,Architecture_Client server,Client_Server_Yes,Functional_Sizing_Technique_Other,FP_Standards_All_COSMIC,Development_Platform_Multi,4GL,Yes,Used_Methodology_Yes,How_Methodology_Acquired_Combined Developed/Purchased,4,12.0,123456789.0
UFP_rating_D,2004,Count_Approach_COSMIC,1662,1662,123456789.0,9649,9649,9649,5.8,5.8,5.8,0.0,6.9,20.0,9649,0,Development_Type_New Development,Architecture_Client server,Client_Server_Yes,Functional_Sizing_Technique_Wholly manual,FP_Standards_All_IFPUG,Development_Platform_MF,1GL,Yes,Used_Methodology_Yes,How_Methodology_Acquired_Combined Developed/Purchased,1,12.0,1662.0
UFP_rating_A,2006,Count_Approach_IFPUG,83,83,1.0,634,634,634,7.6,7.6,7.6,12.0,2.8,5.0,634,1,Development_Type_Enhancement,Architecture_Client server,Client_Server_Yes,Functional_Sizing_Technique_Wholly manual,FP_Standards_All_COSMIC,Development_Platform_Multi,3GL,Yes,Used_Methodology_Yes,How_Methodology_Acquired_Combined Developed/Purchased,1,6.0,10.0
UFP_rating_A,1996,Count_Approach_IFPUG,550,594,1.08,26520,26520,24664,48.2,48.2,41.5,7.3,2.2,15.0,0,4,Development_Type_New Development,Architecture_Client server,Client_Server_Yes,Functional_Sizing_Technique_Supported by a tool,FP_Standards_All_COSMIC,Development_Platform_MR,4GL,No,Used_Methodology_Yes,How_Methodology_Acquired_Developed Inhouse,1,17.0,210.0
UFP_rating_B,2004,Count_Approach_IFPUG,550,550,123456789.0,1867,2788,2788,3.4,5.1,5.1,0.0,13.0,4.7,123456789,0,Development_Type_Enhancement,Architecture_Client server,Client_Server_Yes,Functional_Sizing_Technique_Other,FP_Standards_All_COSMIC,Development_Platform_Multi,4GL,Yes,Used_Methodology_Yes,How_Methodology_Acquired_Combined Developed/Purchased,4,9.0,123456789.0
UFP_rating_A,1998,Count_Approach_IFPUG,781,781,1.0,45778,45778,42574,58.6,58.6,54.5,0.0,0.1,32.0,0,0,Development_Type_New Development,Architecture_Multi-tier,Client_Server_Yes,Functional_Sizing_Technique_Supported by a tool,FP_Standards_All_IFPUG,Development_Platform_MR,3GL,Yes,Used_Methodology_Yes,How_Methodology_Acquired_Combined Developed/Purchased,1,309.0,123456789.0
UFP_rating_D,2006,Count_Approach_COSMIC,187,187,123456789.0,8442,8442,8442,45.1,45.1,45.1,10.7,2.2,12.0,8442,2,Development_Type_Enhancement,Architecture_Multi-tier,Client_Server_Yes,Functional_Sizing_Technique_Supported by a tool,FP_Standards_All_IFPUG,Development_Platform_Multi,3GL,No,Used_Methodology_Yes,How_Methodology_Acquired_Combined Developed/Purchased,1,7.0,123456789.0
UFP_rating_A,1999,Count_Approach_IFPUG,113,113,1.0,1350,1350,1350,11.9,11.9,11.9,35.4,3.8,6.0,40,4,Development_Type_Enhancement,Architecture_Multi-tier,Client_Server_Yes,Functional_Sizing_Technique_Supported by a tool,FP_Standards_All_IFPUG,Development_Platform_MR,1GL,Yes,Used_Methodology_Yes,How_Methodology_Acquired_Combined Developed/Purchased,1,5.0,123456789.0
UFP_rating_A,2005,Count_Approach_IFPUG,580,696,1.2,6037,6037,6037,10.4,10.4,8.7,0.0,123456789.0,14.0,0,0,Development_Type_New Development,Architecture_Multi-tier,Client_Server_Yes,Functional_Sizing_Technique_Supported by a tool,FP_Standards_All_COSMIC,Development_Platform_Multi,3GL,Yes,Used_Methodology_Yes,How_Methodology_Acquired_Combined Developed/Purchased,1,123456789.0,261.0
UFP_rating_A,1997,Count_Approach_IFPUG,100,100,1.0,830,830,531,8.3,8.3,5.3,0.0,4.2,6.0,0,0,Development_Type_New Development,Architecture_Multi-tier,Client_Server_Yes,Functional_Sizing_Technique_Supported by a tool,FP_Standards_All_IFPUG,Development_Platform_MR,1GL,Yes,Used_Methodology_Yes,How_Methodology_Acquired_Combined Developed/Purchased,1,4.0,123456789.0
UFP_rating_A,1999,Count_Approach_IFPUG,96,86,0.9,54,633,633,0.6,6.6,7.4,0.0,10.7,3.0,54,0,Development_Type_Enhancement,Architecture_Stand alone,Client_Server_Yes,Functional_Sizing_Technique_Other,FP_Standards_All_COSMIC,Development_Platform_MF,3GL,Yes,Used_Methodology_Yes,How_Methodology_Acquired_Combined Developed/Purchased,4,3.0,123456789.0
UFP_rating_B,2000,Count_Approach_NESMA,286,286,123456789.0,2070,3234,2070,7.2,11.3,7.2,14.0,123456789.0,6.0,2070,4,Development_Type_Enhancement,Architecture_Client server,Client_Server_Yes,Functional_Sizing_Technique_Other,FP_Standards_All_IFPUG,Development_Platform_MF,1GL,Yes,Used_Methodology_Yes,How_Methodology_Acquired_Combined Developed/Purchased,1,123456789.0,123456789.0
UFP_rating_A,2005,Count_Approach_IFPUG,297,297,1.0,1861,1861,1861,6.3,6.3,6.3,10.1,7.4,10.0,1861,3,Development_Type_Enhancement,Architecture_Client server,Client_Server_Yes,Functional_Sizing_Technique_Wholly manual,FP_Standards_All_COSMIC,Development_Platform_Multi,3GL,Yes,Used_Methodology_Yes,How_Methodology_Acquired_Combined Developed/Purchased,1,4.0,125.0
UFP_rating_D,2008,Count_Approach_COSMIC,6,6,123456789.0,40,40,40,6.7,6.7,6.7,0.0,24.0,0.25,40,0,Development_Type_Enhancement,Architecture_Stand alone,Client_Server_Yes,Functional_Sizing_Technique_Other,FP_Standards_All_IFPUG,Development_Platform_MF,3GL,Yes,Used_Methodology_Yes,How_Methodology_Acquired_Combined Developed/Purchased,1,1.0,123456789.0
UFP_rating_A,2005,Count_Approach_IFPUG,140,168,1.2,2360,2360,2360,16.9,16.9,14.0,0.0,123456789.0,7.0,0,0,Development_Type_Enhancement,Architecture_Multi-tier,Client_Server_Yes,Functional_Sizing_Technique_Supported by a tool,FP_Standards_All_COSMIC,Development_Platform_MF,1GL,Yes,Used_Methodology_Yes,How_Methodology_Acquired_Combined Developed/Purchased,1,123456789.0,54.0
UFP_rating_B,2003,Count_Approach_IFPUG,787,787,123456789.0,4918,4918,4918,6.2,6.2,6.2,5.1,15.7,10.0,4918,4,Development_Type_New Development,Architecture_Multi-tier,Client_Server_Yes,Functional_Sizing_Technique_Wholly manual,FP_Standards_All_COSMIC,Development_Platform_Multi,4GL,No,Used_Methodology_Yes,How_Methodology_Acquired_Combined Developed/Purchased,1,5.0,265.0
UFP_rating_D,2008,Count_Approach_COSMIC,90,90,123456789.0,2390,2390,2175,26.6,26.6,24.2,55.6,1.3,9.0,0,5,Development_Type_Enhancement,Architecture_Stand alone,Client_Server_Yes,Functional_Sizing_Technique_Other,FP_Standards_All_IFPUG,Development_Platform_MF,3GL,Yes,Used_Methodology_Yes,How_Methodology_Acquired_Combined Developed/Purchased,1,8.0,123456789.0
UFP_rating_A,1994,Count_Approach_IFPUG,1060,965,0.91,3655,3930,3655,3.4,3.7,3.8,12.3,7.1,30.0,0,13,Development_Type_New Development,Architecture_Stand alone,Client_Server_No,Functional_Sizing_Technique_Other,FP_Standards_All_COSMIC,Development_Platform_PC,1GL,No,Used_Methodology_No,How_Methodology_Acquired_Combined Developed/Purchased,1,5.0,433.0
UFP_rating_B,2000,Count_Approach_NESMA,366,366,123456789.0,677,1058,677,1.8,2.9,1.8,0.0,123456789.0,3.0,677,0,Development_Type_Enhancement,Architecture_Client server,Client_Server_Yes,Functional_Sizing_Technique_Other,FP_Standards_All_IFPUG,Development_Platform_PC,4GL,Yes,Used_Methodology_Yes,How_Methodology_Acquired_Combined Developed/Purchased,1,123456789.0,123456789.0
UFP_rating_A,1998,Count_Approach_IFPUG,191,222,1.16,1674,1860,1674,8.8,9.7,7.5,10.5,10.6,3.0,1379,2,Development_Type_New Development,Architecture_Client server,Client_Server_Yes,Functional_Sizing_Technique_Wholly manual,FP_Standards_All_COSMIC,Development_Platform_MF,3GL,Yes,Used_Methodology_Yes,How_Methodology_Acquired_Developed Inhouse,1,6.0,123456789.0
UFP_rating_A,1998,Count_Approach_IFPUG,202,202,1.0,13415,13415,13415,66.4,66.4,66.4,346.5,1.4,18.0,-572,70,Development_Type_New Development,Architecture_Multi-tier,Client_Server_Yes,Functional_Sizing_Technique_Supported by a tool,FP_Standards_All_IFPUG,Development_Platform_MR,3GL,Yes,Used_Methodology_Yes,How_Methodology_Acquired_Combined Developed/Purchased,1,8.0,123456789.0
UFP_rating_B,2000,Count_Approach_NESMA,14,14,123456789.0,480,750,480,34.3,53.6,34.3,0.0,123456789.0,2.0,480,0,Development_Type_New Development,Architecture_Stand alone,Client_Server_No,Functional_Sizing_Technique_Other,FP_Standards_All_IFPUG,Development_Platform_PC,3GL,Yes,Used_Methodology_Yes,How_Methodology_Acquired_Combined Developed/Purchased,1,123456789.0,123456789.0
UFP_rating_B,2000,Count_Approach_NESMA,87,87,123456789.0,313,489,313,3.6,5.6,3.6,0.0,123456789.0,1.0,313,0,Development_Type_Enhancement,Architecture_Stand alone,Client_Server_No,Functional_Sizing_Technique_Other,FP_Standards_All_IFPUG,Development_Platform_PC,4GL,Yes,Used_Methodology_Yes,How_Methodology_Acquired_Combined Developed/Purchased,1,123456789.0,123456789.0
UFP_rating_A,2005,Count_Approach_IFPUG,146,164,1.12,2965,2965,2965,20.3,20.3,18.1,6.8,5.3,2.5,0,1,Development_Type_Enhancement,Architecture_Client server,Client_Server_Yes,Functional_Sizing_Technique_Wholly manual,FP_Standards_All_COSMIC,Development_Platform_Multi,3GL,Yes,Used_Methodology_Yes,How_Methodology_Acquired_Developed Inhouse,1,11.0,36.0
UFP_rating_A,1992,Count_Approach_IFPUG,1889,1908,1.01,123456789,27000,27000,123456789.0,14.3,14.2,2.1,123456789.0,48.0,123456789,4,Development_Type_New Development,Architecture_Stand alone,Client_Server_Yes,Functional_Sizing_Technique_Wholly manual,FP_Standards_All_COSMIC,Development_Platform_MF,4GL,Yes,Used_Methodology_Yes,How_Methodology_Acquired_Combined Developed/Purchased,3,123456789.0,401.0
UFP_rating_A,1995,Count_Approach_IFPUG,253,253,0.99,1694,1694,1694,6.7,6.7,6.7,27.7,123456789.0,7.0,1694,7,Development_Type_Enhancement,Architecture_Stand alone,Client_Server_No,Functional_Sizing_Technique_Supported by a tool,FP_Standards_All_COSMIC,Development_Platform_MF,4GL,No,Used_Methodology_Yes,How_Methodology_Acquired_Developed Inhouse,1,123456789.0,56.0
UFP_rating_A,1999,Count_Approach_IFPUG,15,13,0.84,176,196,176,11.7,13.1,13.5,0.0,2.5,2.0,132,0,Development_Type_Enhancement,Architecture_Stand alone,Client_Server_No,Functional_Sizing_Technique_Wholly manual,FP_Standards_All_COSMIC,Development_Platform_MF,3GL,Yes,Used_Methodology_Yes,How_Methodology_Acquired_Developed Inhouse,1,3.0,123456789.0
UFP_rating_B,2005,Count_Approach_IFPUG,187,187,123456789.0,1370,1370,1370,7.3,7.3,7.3,21.4,7.5,5.0,1370,4,Development_Type_Enhancement,Architecture_Client server,Client_Server_Yes,Functional_Sizing_Technique_Wholly manual,FP_Standards_All_COSMIC,Development_Platform_Multi,3GL,No,Used_Methodology_Yes,How_Methodology_Acquired_Combined Developed/Purchased,1,5.0,41.0
UFP_rating_A,1995,Count_Approach_IFPUG,244,276,1.13,300,300,300,1.2,1.2,1.1,0.0,30.5,4.0,0,0,Development_Type_Enhancement,Architecture_Client server,Client_Server_Yes,Functional_Sizing_Technique_Wholly manual,FP_Standards_All_COSMIC,Development_Platform_MF,4GL,No,Used_Methodology_Yes,How_Methodology_Acquired_Developed Inhouse,1,2.0,108.0
UFP_rating_B,2000,Count_Approach_NESMA,780,780,123456789.0,1609,2514,1609,2.1,3.2,2.1,0.0,123456789.0,4.0,1609,0,Development_Type_Enhancement,Architecture_Client server,Client_Server_Yes,Functional_Sizing_Technique_Other,FP_Standards_All_IFPUG,Development_Platform_PC,4GL,Yes,Used_Methodology_Yes,How_Methodology_Acquired_Combined Developed/Purchased,1,123456789.0,123456789.0
UFP_rating_B,2004,Count_Approach_IFPUG,565,565,123456789.0,5709,5709,5709,10.1,10.1,10.1,10.6,5.2,12.0,5709,6,Development_Type_Enhancement,Architecture_Multi-tier,Client_Server_Yes,Functional_Sizing_Technique_Wholly manual,FP_Standards_All_COSMIC,Development_Platform_Multi,4GL,Yes,Used_Methodology_Yes,How_Methodology_Acquired_Combined Developed/Purchased,1,9.0,264.0
UFP_rating_D,2004,Count_Approach_COSMIC,294,294,123456789.0,11165,11165,11165,38.0,38.0,38.0,20.4,0.9,15.0,11165,6,Development_Type_New Development,Architecture_Client server,Client_Server_Yes,Functional_Sizing_Technique_Supported by a tool,FP_Standards_All_IFPUG,Development_Platform_Multi,3GL,No,Used_Methodology_Yes,How_Methodology_Acquired_Developed Inhouse,1,21.0,294.0
UFP_rating_B,2000,Count_Approach_IFPUG,250,250,123456789.0,1033,1033,744,4.1,4.1,3.0,1936.0,123456789.0,123456789.0,0,484,Development_Type_Enhancement,Architecture_Client server,Client_Server_Yes,Functional_Sizing_Technique_Supported by a tool,FP_Standards_All_COSMIC,Development_Platform_MF,4GL,No,Used_Methodology_No,How_Methodology_Acquired_Combined Developed/Purchased,1,123456789.0,123456789.0
UFP_rating_A,1992,Count_Approach_IFPUG,872,872,1.0,123456789,6361,6361,123456789.0,7.3,7.3,35.6,12.5,10.0,123456789,31,Development_Type_Enhancement,Architecture_Multi-tier,Client_Server_Yes,Functional_Sizing_Technique_Wholly manual,FP_Standards_All_COSMIC,Development_Platform_MR,4GL,No,Used_Methodology_No,How_Methodology_Acquired_Combined Developed/Purchased,4,7.0,484.0
UFP_rating_B,2000,Count_Approach_NESMA,85,85,123456789.0,1119,1748,1119,13.2,20.6,13.2,0.0,123456789.0,1.0,1119,0,Development_Type_New Development,Architecture_Stand alone,Client_Server_No,Functional_Sizing_Technique_Other,FP_Standards_All_IFPUG,Development_Platform_PC,4GL,Yes,Used_Methodology_Yes,How_Methodology_Acquired_Combined Developed/Purchased,1,123456789.0,123456789.0
UFP_rating_A,1999,Count_Approach_IFPUG,703,703,1.0,4186,4186,4186,6.0,6.0,6.0,0.0,14.6,6.0,800,0,Development_Type_Enhancement,Architecture_Multi-tier,Client_Server_Yes,Functional_Sizing_Technique_Supported by a tool,FP_Standards_All_IFPUG,Development_Platform_MR,3GL,Yes,Used_Methodology_Yes,How_Methodology_Acquired_Combined Developed/Purchased,1,8.0,123456789.0
